name,ratings,date,helpful vote,comment
하하,3,2017년 5월 16일,0,조금 더 보완되면 좋은어플인거 같아요. 아직은 시기상조라 제거하지만 나중에 다시 찾아올께요
김윤옥,5,2017년 5월 20일,0,목소리가 너무 예쁘네요. 신기하고 일상 생활에서 유용하게 쓰겠어요
김다율,1,2017년 5월 17일,0,혹 해서 사용해 보았으나 역시나입니다. 음성인식이 참혹한 수준입니다. 10년도 전에 김혜수씨가 우리집~ 이럼서 음성인식하던 레벨에서 인터넷검색기능 추가정도 ㅋㅋ
Jungwon Lee,3,2017년 5월 16일,0,"곡취향을 알아보고 네이버뮤직 100곡 이용권 준다고 써놓고, 이용권 받는 순간 계속 에러나면 뭐 어쩌라는 겁니까?"
coc DIO,4,2017년 5월 16일,0,LG G6쓰는데 호출기능은 없나요? 매번 앱들어가서 버튼누르는게 기찬네요 인공지능 비서면 부르면 호출되서 바로 작업 가능이 됬으면 좋겠네요
이명진,5,2017년 5월 18일,0,음성검색을 할 때 음악 소리가 마이크 주변으로 크게 들리면 그 음악을 검색하는 기능을 건의해봅니다.
Mick Yu,4,2017년 5월 16일,0,음악 재생이라고 하면 문제가 발생했다며 재생이 안되요 네이버뮤직은 깔려있어요
뿌뇽,2,2017년 5월 17일,0,외국어로 말하면 못알아듣는것같아요ㅠ그리고 음성으로 말한게 기록으로 남겨지는게 없었으면 좋겠고 음성인식률이 좀 더 개선되었으면 좋겠네요 앱으로 들어가서 실행시키는거 말고 위젯등으로 편리하게 이용할수 있으면 좋겠어요
Jaewon Yang,4,2017년 5월 16일,0,"음성호출이안됨 [제일큼]. 음성명령된다면 불어서 폰찾는 기능 “벨소리울려봐“ 이런거 있었으면 좋겠음.  구어체는 잘알아듣지만 짧은 명령어 ""음악실행"" 이런거는 잘 못알아먹음  전화연결도 통화버튼을 눌려야함   기계를 전체적으로 지배하지못함.   음악실행도 네이버 뮤직만 이용(어쩔수없지만 아쉬움.)  검색은 대체적으로 가공해서 보여주므로 넓은범위의 검색 결과를  원할때는 직접찾는게 좋음 예를들어 ""런닝맨 편성표"" 물으면 본방하는 시간만 안내(재방시간 이런 편성표는 안나옴)   전체적으로 괜춘하지만 폰에 기본내장된 s보이스랑 별로 다를...전체 리뷰"
냥고양이 냥,2,2017년 5월 16일,0,음성으로 일정등록은 되는데 일정수정이나  삭제는 안되고요 (5월20일 오후6시 ㅇㅇ 일정등록 이건되고 5월20일 오후 6시 ㅇㅇ일정 삭제 혹은 수정은 못알아먹음 자꾸 뭘 찾아봣다고만함) 신랑이 장난치다 닥처라고 했더니 말안함 말해 라고하면 다시 검색질만함 음석인식 오류나면 또 검색질...
dohun kim,1,2017년 5월 18일,0,저기 개인정보 동의를 한다는데 휴대폰 인증이 안되요
탬유,3,2017년 5월 19일,0,좀 더 많은 대화와 일본어 대화가 가능해진다면 좋겠네요!
김동욱,2,2017년 5월 19일,0,이건 왜 내놓은거야?  도대체 알아듣는 말이 없네
강영진,5,2017년 5월 16일,0,계속중단이라고하는데요 고쳐주세요
김지훈,4,2017년 5월 19일,2,"연락처의 이름 학습, 오케이 구글처럼 콜업도 있었으면…"
DongBok Lee,4,2017년 5월 16일,0,클로바를 음성으로 시작될 수 있도록 해주세요. 운전 중에 매번 마이크 아이콘 누르기 힘듭니다~
wolf work,3,2017년 5월 17일,0,다음주 수요일에 밥먹어야한다고 알려줘 같은 기본적인 대화가 가능해졌으면 하네요...
고영민,1,2017년 5월 15일,2,폰안키고도   클로버 부르면 켜지게해주세요
SoonHwan Seok,1,2017년 5월 17일,0,음성인식도 제대로 안되고 결과도 개판이고 완전 쓰레기
GREAT MANIA,4,2017년 5월 18일,0,조금만 더  발전하면 괜찮을듯요  명령어도 마이클버튼 인누루고 음성으로 ~!!
John Kim,1,2017년 5월 18일,0,삼성 태블릿 탭 A6 (sm-p585) 지원하지 않는 기기로 나오네요
이점씨,2,2017년 8월 2일,0,업데이트후 중지가 되서 아예 못들어가요
Sooheon Kim,1,2017년 5월 16일,0,오류로  튕기네요
영훈이,3,2017년 5월 18일,0,자꾸 멈추네요
Yuil Kim,1,2017년 5월 18일,0,말 인식 오류가 너무 많음..바로 삭제
Google 사용자,5,2017년 5월 16일,0,감사합니다
송지훈,5,2017년 5월 14일,29,"말투도 자연스럽고, 일단 현시점에서 한국에서 한국어로 쓰기에 가장 좋은 인공지능 비서같네요. 인식률도 높고 네이버를 활용한 기능도 많아서 진짜 비서처럼 다양한 역할을 할 수 있구요. 다만 핸즈프리기능도 지원하면 더 완벽할 것 같습니다. 꺼진화면에서 음성호출이나, 터치없이 명령시작도 음성으로 시작한다든지요."
삿갓김,1,2017년 5월 15일,2,반가운 엡인데요. 미안하지만 점수를 못드리겠습니다. 강제자동종료도 심하고 말하면 바로바로 인식못하고 한참 기다려야 반응하고 그 반응도 제대로 못 알아듣네요. 켜면 마이크 뜨고 위에 말하세요. 써있는데 나 심심해나 음악 틀어줘 했는데 무반응으로 있네요. 빨리 좋아졌으면 좋겠네요.
Scarl Enki,4,2017년 5월 13일,3,잡담이라던지 가능했으면 좋겠네요. 그리고 시흥시 대야동 날씨 알려달라고 했는데 이러지 말라고 반응하는 것이 대야동을 비속어로 인식한 듯 합니다. 개선해 주시고 말투 부드러운 건 정말 맘에 듭니다. 노래 잘 하네요
Lars KIM,3,2017년 5월 15일,1,"솔직히 좀 실망이네요. G6사용자인데, 음성인식을 클릭해도 소리를 인식하지않고, 키보드로쳐도 죄송하다고 할때가 부지기수입니다. 베타여서그런지 몰라도 빨리 고쳐야할듯합니다."
Dongha Song,1,2017년 5월 15일,1,"현재 일본 출장 중인데 라인에서 홍보하길래 다운 받아봤습니다. 그런데, 비서가 말하지도 않고 제가 말하는 것도 인식하지 못하고 키보드로 치는 것도 인식하지 못했습니다. 일본에 있어서 안되는 것인지는 모르겠으나.. 현재 리뷰들과는 상당히 거리감이 느껴집니다. 다음 업데이트를 기다리고 있겠습니다."
박재영,4,2017년 5월 13일,6,초기 AI비서라는 점에서 좋게 평가합니다. 다소 오류와 정확도가 떨어진다고 하나 새로운 어플로서 충분히 평가받을만 합니다. 한가지 ~ 자체 기능구현보다는 기존 폰에 설치된 어플이나 기능과 연동되는 기능이 많아졌으면 더욱 좋겠습니다~^^
루릉끼,4,2017년 5월 15일,1,"G5사용자 ""카메라 켜 주세요"" 라고 말하면  카메라가 켜지지않고   자꾸 인스타그램이 들어가집니다. 일부러 제휴하신건가요 아니면 잘못된건가요.? 수정두탁드립니다"
최우성,5,2017년 5월 15일,1,"다른부분(음성인식률, 목소리)에서는 매우 좋으나, 음성인식 속도가 살짝 느린감이 있네요. 그리고 노래틀어달라 명령하면 네이버뮤직이 아닌 폰에 저장되어있는 음악을 틀어주면 좋겠어요! 아니면 선택지를 만들어도 되고... 무궁한 발전을 기원합니다!"
Joungmin Cho,4,2017년 5월 15일,0,너무 만족합니다! 그런데 리마인더에 내용추가가 안 되네요. 입력 해도 저장이 안 돼요. 그리고 일정 뿐만 아니라 할일 리스트 확인 가능하면 좋겠어요
이종영,2,2017년 5월 15일,1,"오늘의 날씨 물어보면 이적에대한것을 검색해줍니다. 신기해서 쓰긴 쓰지만 신규어플이라,  피드백이 많이 필요해보입니다.  제가 지방에 살다보니깐 사투리가 나와서 그런건지 이상하네요."
마이짜요,5,2017년 5월 15일,1,"현재 베타앱이지만 아주 좋다. 하지만 빅스비나 시리처럼 음성호출이 가능하였으면 하다. 또한 농담을 주고 받고 할 수 있도록 학습도 해줬으면 하다. 예를 들어 ""끝말잇기 하자.""하면 ""당신은 저에게 상대가 되지 않아요."",""다음에 해요.""라는 말이 나온다."
Google 사용자,1,2017년 5월 15일,2,완전 바보 아냐? 키보드로 하는데도 죄송해요 못알아들었어요라는 말만 나옴. 그렇게 설정이 돼있나?나만 그런거여?? 우이씨~~
kings man,3,2017년 5월 15일,3,이 앱이 네이버에서 만들었다고 해도 더 좋은 앱(인공지능)이 되려면 사람들이 뭐든지 네이버 관련 앱만 쓰는게 아니기때문에 네이버관련 앱없이도 사용이 가능해야된다고 생각합니다. 즉 노래를 틀때 네이버뮤직으로만 재생되는 것이 아니라 이 앱을 사용하는 사람의 스마트폰안 뮤직파일에 있는 노래도 재생되게 해야됩니다. 또한 말하는 도중에도 다른 명령을 하면 하던말은 중지하고 새로 명령한말에 대한 답을 하게끔 만들어주면 좋겠습니다.
이상우,2,2017년 5월 15일,1,"이거 비서가 컨셉인거 맞나요? 말을 잘 못알아 듣는 거 같은지는 잘 모르겠는데 어느 특정 날 일정 알려달라는 거 안되고, 어디 길 안내 안되는거 같고, 노래 추천, 검색 안되는 거 같은데.. 이거 전부 저는 써도 다른사람들은 안쓰는 기능만 해본건가요?"
Klaus,3,2017년 5월 14일,2,초기라 음성 인식률이 좋다는 느낌은 없네요 그냥 꾸준히 데이터를 축적해서 개선되길 바랍니다. 그리고 위젯좀 만들어주세요
Yoonsung Kim,5,2017년 5월 15일,0,시중에 나와있는 음성보다 더 자연스러운 것같아요. 네이버 서비스랑 연계되는 것도 마음에 들고요. 가는길 쓸때 버스랑 지하철 둘다 타서 최단거리 갈때가 많은데 어떻게 해야할지 모르겠군요.. 대충 말하면 자동차 최단거리로 알려주더라구요.
Minyoung Kim,5,2017년 5월 13일,2,기존에 네이버앱에서 경험해보지 못한 기능들이 많네요! 아이도 재밌다고 이것저것 해보고 있어요~ 더 업그레드되길 기대할께요.
박상우,3,2017년 5월 14일,0,"앱을 음성으로 활성화 하면  좋을텐데, 음성인식을 마이크 모양 듣기 버튼를 매번 눌러서 활성화 해야하는게  불편.. 운전 중에 음성으로만 (마이크 모양 터치 안하고 ) 클로바를 활성화 시키고, 전화도 걸 고, 이런게 더욱 자연스럽게 가능 해져야 겠냉ᆢ.."
박우진,3,2017년 5월 14일,0,너무 현실성 떨어집니다...  어플 눌러서 실행화면 켜고 이후 마이크 버튼눌러 대화하고.. 이럴시간에 직접 실행하는거랑 사용면에서 큰차이가 안나는것 같아요... 백그라운드로 프로그램을 항시 켜놓고 특정 단어로 음성 인식이 수행되는 형태로 개선하여 손을 대지않고도 사용가능하게 변경되면 좋을듯합니다.
김유경,4,2017년 5월 15일,0,다른노래들려줘 를 자꾸만 빠른노래 들려줘 라고 알아먹어요... ㅠㅠ 그리고 네이버 뮤직 이벤트를 통해 전곡 무료 쿠폰 받으려고 하는데 설문조사 후에 앱이 바로 꺼져요 3번이나요.. 어떻게해야하나요?!
정승훈,5,2017년 5월 15일,0,음석 인식도 잘되고... 좋습니다. 근데 길찾기 검색 후 네이버 네비게이션 연결시 오류 발생합니다. 개선하여 주세요
조아현,1,2017년 5월 15일,0,말을 못알아 들을때가 많아요... 제가 어쩌라고 라고 했는데 어쩌라고에 대해 검색을 하고..  전 개인적으로 비추천...
강민석,5,2017년 5월 15일,0,저기 바탕화면에서 부르면 나오게는건 못하나요? 그러면 더편리할꺼같아서요 빠른사간에 답 부탁드립니다
Beongky Kang,4,2017년 5월 15일,0,네이버 캘린더 일정을 불러올 수 있게 해주세요. 그래도 네이버 건데... 네이버 캘린더나 카페 블로그 정보 연동되어야겠지요. 화이팅~
Google 사용자,1,2017년 5월 15일,0,말하니까 샐리가 이상한 노래를 틀어주네요. 그리고 키보드로 하면 죄송해요 인식하지 못하였어요 라고  뜨내요 빨리개선 좀 해주세요
Yeu Jung Choi,2,2017년 5월 15일,0,새로워서 설치해 봤는데 무엇보다 샐리가 자료를 알려줘서 사이트로 들어가면 이유없이 왭 자동 종료 해요.이용 할 수가 없음. 아직 갈 길이 머네요.ㅜ
한모양,3,2017년 5월 14일,1,이용할때 일일히 앱에 들어가야해서 불편해요. 구글 처럼 말로 켤 수 있게 해주시거나 위젯기능을 추가해주세요
김진곤,3,2017년 5월 13일,1,겔럭시노트5 화면오버레이걸려서 사용을 못하네요 아쉬워요 노트에서는 안되는건지 아시는분 계세요 아답답 하네
이다형,4,2017년 5월 15일,0,좋은데 음성 인식률과 속도가 좀 부족하네요. 아직 충분히 똑또하진 않고요. 그래도 기대하게 만드는 앱입니다!!
Google 사용자,3,2017년 5월 13일,2,단어를 제대고 못알아듣고 계속 동문서답함.  속터져 ㅜㅜ
スンヒギム,4,2017년 5월 15일,1,"제가 키보드를치거나 말로물어봐도 계속 ""죄송합니다 못알아먹었어요"" 이러는데 ㅋㅋ 이거어떻게해요"
민달팽이,4,2017년 5월 14일,1,버튼을 누르는것보다 음성으로 샐리라 부르는건 안되나요??ㅠㅠ그리고 앱이 백그라운드일때도 불러서 응답하면 최고일듯 하네요
jee hun Kim,3,2017년 5월 12일,5,홈버튼 길게 누르기로 설정 하는 방법 (삼성 S6엣지. 누가 버젼 기준). 설정 🔜 애플리케이션 🔜 오른쪽상단 위. 점3개 🔜 기본앱 🔜 디바이스 도우미앱 🔜 네이버클로바 선택.
채민석,3,2017년 5월 13일,1,노래재생같은경우도 ooo의 ooo틀어줘나 재생이라고 하면 틀어주겠다고하고 쌩뚱맞은거 재생함..
Crappy Blade,3,2017년 5월 13일,1,"갤S8사용중인데, 음성인식이 빅스비보다 많이 떨어지고, 폰기능과 연계된 명령은 실행이 불안정함."
본가반달,4,2017년 5월 14일,0,정말 대단한 앱이네요! 근데 음악 추천받고 이벤트 참여하기 팝업이 떠서 클릭하면 앱이 중지됩니다~
김재성,5,2017년 5월 15일,0,네이버 캘린더 앱과 연동 되면 좋겠는데 안되서 아쉽습니다 네이버 앱 구동에 호환되었으면 합니다
뷁봷,5,2017년 5월 15일,0,아침마다 이친구 알림설정 땜에 잠에서 깨 상쾌한 아침을 맞이 하네요 근데 게임 키는것도 되나요?
AC Saint,5,2017년 5월 13일,3,인식도 잘되고 좋네여 폰에 설치된 앱 실행시키거나하는 기능 있으면 좋겠네여
Tori B,1,2017년 5월 15일,0,전 안되네요. 아무리 말을 해도 잘 못알아들었다고 뜨고. 키보드 검색도 안되고ㅠ
yongho park,1,2017년 5월 15일,0,"한마디로 답답한 앱. 영어 대화 같은 기능들은 흥미로웠으나 기본적인 성능미달이 모든걸 망쳤다. 알 수 없는 이유로 음성인식 자체가 작동하지 않기도 하고, 음성인식 속도도 너무나 느리다. 음성인식 정확도도 아직은 실망스러운 수준. 연산량이 다르긴 하겠지만 기본어플인 s보이스보다도 못하다. 그러나 어조의 자연스러움은 인상적이었다. S보이스를 듣고 보면 확연히 차이가 느껴진다. 적어도 거북하지 않다. 물론 베타라는 표시 그대로, 아직 개발된지 얼마되지 않았기에 단점들은 곧 개선될 수 있다고 생각된다. 단지 지금 당장은 쓰기 쉽지 않다는 ...전체 리뷰"
김지환,2,2017년 5월 15일,0,말하세요 만 뜨고 듣는중이 안된다 튕겨나간 왜 이리 불안한 앱인가요?
이다희,2,2017년 5월 15일,0,아니 이거 네이버로 가입하고 다동의 했는데  안되는 데요?확인 버튼도 없고..이래저래하면 어쩌라는 거죠..
감성어쿠스틱밴드 '소년과 바다'Boys & Sea,1,2017년 5월 15일,1,뭐가 하나도 안되는구만? 보이스 인식도안되고
신창용,5,2017년 5월 15일,0,음성 인식률 및 자료검색능력이 좋고 샐리의 음성도 좋습니다 외국발음 인식 부분은 더 개선되면 좋을꺼같네요
JinYoung Ryu,1,2017년 5월 15일,1,A5사용자 입니다. 음성인식이 전~~혀 되지 않습니다. 키보드로 직접 입력해도 알아듣지 못한다고 나오네요.
리욧,3,2017년 5월 15일,1,딱 5분 써 본 결과... 음성인식을 못해요. 혹시나 휴대폰 문제인가 싶어 ok google 을 시도했더니 아주 잘되더라구요 음성인식 버튼도 눌러야 한다는 점에서 불편해 보이구요 네이버앱처럼 화면에 항상 둥둥 떠다니며 편히 실행시킬수 있으면 좋을거 같구요 여러 잡담도 나눌 수 있나요? 인식이 안되서 그런 부분을 체크해보질 못했어요 애플 시리같이 떠들수 있게 하면 좋을거 같네요 여러가지 생활 팁들을 빅데이터 수집해서 사이트 연결이 아닌 직접 말해주기도 있었으면 좋겠어요(요리 순서라든지) 만약 요리면 타이머 기능도 함께 추가되서 시간까...전체 리뷰
대피소,1,2017년 5월 15일,0,말을 못알아들었다는 안내문만 뜨네요..아무리베타라도 준정식 아닌가
동글동글,1,2017년 5월 15일,0,자꾸 못알아들었다는 말밖에 안나와요.. 가능한 명령어 들어가서 눌렀는데도 그렇게 떠요
Google 사용자,1,2017년 5월 15일,1,네이버는 이걸 앱이라고 만드나? 말 제대로 알아듣지도 못하고 소리도 제대로 안 남.
Google 사용자,3,2017년 5월 15일,0,너무 많은곳에서 다운되고 멈추고 말귀를 못알아 먹고 ㅜㅜ
JAEWON SHIN,2,2017년 5월 15일,0,호출기능이 없는건가요?... 굳이 앱을 손으로 실행시키고 마이크를 터치한 다음에 쓸 수 있는 게 안좋습니다.
sangkool song,3,2017년 5월 15일,0,네이버 뮤직 말고 다른  스트리밍 서비스도 연결 가능하게 해주세요
이석희,2,2017년 5월 15일,0,음성인식이 안돼요... 모든권한 다 허용했는데... 귀머거리 비선가여...
유성노,4,2017년 5월 14일,0,스마트워치에서도 사용할 수 있다면 정말 훌륭할듯...그렇게 된다면 구글 어시스턴트를 제치고 인공지능의 정상에 등극할듯
박찬희,1,2017년 5월 13일,2,갤럭시 노트7 도 검색 안되는 쓰레기...
강민수,5,2017년 5월 15일,0,갤럭시탭S3사용자 지원요청드림니다.
Google 사용자,5,2017년 5월 15일,0,새 세상이   시작되는것 같아요
Google 사용자,1,2017년 5월 15일,1,이거 뭐 소리인식도 안되고 좀더 개발하세요~~
Google 사용자,4,2017년 5월 15일,0,아직활용하진 않았지만ㅡ
다루루,3,2017년 5월 15일,0,만약 날씨알려줘 하면 알려주는데 다시라고 말을 해 다시 듣고 싶은데 그게 안되서 아쉽네요
Jason on the Load,4,2017년 5월 15일,0,다른 음성비서 앱(오케이구글)을 쓰려고 크로바를 끄고 싶을때는 어떤 명령어를 사용하나요 ?
J. Kim,5,2017년 5월 15일,0,여러분을 위해 저의 해결 방법을 적습니다. 구글 크롬이나 구글 관련된 것의 기본 프로그램 설정을 해제해 보세요
jksteve kim,3,2017년 5월 12일,2,아직은 베타라 이해한다만...
님클락,1,2017년 5월 15일,0,난 외 음성인식도 음성 안내도 안되는거지;;;
CNW,2,2017년 5월 15일,1,아무 것도 못 알아듣습니다만...? 타자로 쳐서 물어봐도 못알아듣네요.
백규민,5,2017년 5월 15일,0,다른 것 처럼 재미로 하는 게 아니라 진짜 편리하게 사용되도록 한 앱 같아서 좋아요&gt;&lt; 감사합니다!!
듀플러,4,2017년 5월 13일,2,생각보다 나쁘지 않네요
수정,3,2017년 5월 13일,1,좀더 발음을 잘알아들으면좋을듯요
soon kim,1,2017년 5월 15일,0,큰기대 안하시길..
CGHH,4,2017년 5월 14일,0,위젯 좀 만들어주세요~
잇세,4,2017년 5월 15일,0,이거모만검색하면꺼지는거빼고다너무좋아용!
박정환,5,2017년 5월 13일,2,일정관리 정말편하고 좋네요!!
유남무,1,2017년 5월 16일,0,구글과 음성인식 정학도가 너무 차이나요
JINU LIM,5,2017년 5월 13일,1,잘되고 좋으네요  더 발전하길 기대해 봅니다.
clone cell,3,2017년 5월 15일,0,폰에 있는 노래가 재생되도록 할수 있게 해주세요
K L,2,2017년 5월 13일,1,역시...구글성님 따라오려면..
김일식,2,2017년 5월 13일,1,듣기 대기 중 오류가 잦네요
I will never be a memory,5,2017년 5월 15일,1,파파고도 그렇고 대한민국 넘버원 포탈답게 열일하는듯!!
도솔거사,1,2017년 5월 15일,0,안되는데요 노트5
조상우,5,2017년 5월 13일,0,검색엔진 구글로 바꿀 수 있게 해주세욧
추유빈,1,2017년 5월 15일,1,마이크권한허용해도 말 못듣는듯...
우민혁,4,2017년 5월 15일,0,영어대화 기능처럼 일본어대화 기능도 추가해주세요
박두희,4,2017년 5월 15일,0,알람 오전/오후 시간 은 맞춰지는데 분은 10단위가 안떠요
준이,1,2017년 5월 15일,1,한 단어도 인식하질 못하는데 뭘 쓰라는거죠?...
이동원,2,2017년 5월 15일,0,말길을 못 알아듣네요
함정식,5,2017년 5월 13일,2,걍5개줬다
K H,1,2017년 5월 15일,1,자기이름도 못알아듣는데 인공지능 맞음....?
JH Park,5,2017년 5월 14일,0,갤8이 없어도 쓸 수 있는 인공지능 비서!
김대성,5,2017년 5월 12일,3,역시 끝내준다
오나라,5,2017년 5월 15일,0,음... 되게 인식도 잘되고 간단한 질문 쉽게 할수 있어 좋아요^^
조성흠,2,2017년 5월 13일,2,영 별로임
김라울,1,2017년 5월 15일,1,음성인식이 되질 않네요 ^^
Google 사용자,2,2017년 5월 12일,4,써보면 안다.
Fred 1,5,2017년 5월 15일,0,진짜 이거 잘만들어서 더 대박났음 좋겠다~
눈측백,5,2017년 5월 16일,0,아무것도 안됨 속터져..
권영진,5,2017년 5월 12일,3,기대 됩니다
마이찬,1,2017년 5월 15일,0,이거 아무말도 안되는데...
___네시사십사분,5,2017년 5월 19일,0,노래 불러주는데 심쿵...!
이재영,1,2017년 5월 15일,0,음성인식이 아예 안됩니다
정성일,5,2017년 5월 15일,0,좋을것 같습니다
Google 사용자,5,2017년 5월 15일,0,자연스럽고 친절해요
이형규,5,2017년 5월 15일,1,목소리좋네요
원용재,5,2017년 5월 13일,0,Good
hag woon jeong,5,2017년 5월 15일,0,good
Donghyun Kwak,5,2017년 5월 17일,0,짱짱!
Google 사용자,4,2017년 5월 15일,0,편리하겠네요
신영선,4,2017년 5월 15일,0,좋아요
minkyu o,5,2017년 5월 15일,0,좋아요
이주현,5,2017년 5월 12일,4,우와 신세계! 네이버 클로바 정말 멋지네요 우리나라 기술의 선두주자! 응원합니다 이따 집에 기서 우리집 웰시코기한테도 보여줘야겠다ㅎㅎ 클로바 ㅇㅈ합니다
Samuel Gor.d,5,2017년 5월 12일,2,"발전하는 네이버를 직접 느낄수 있었던 베타버전 클로바! 타사제품과 차이점은 한국어기반과 네이버연동,  연계검색간의 시각적인 정보효과가 좋았습니다. 연령상관없이 사용가능하고 특히 정보수집에대한 음성인식모듈만 업글해도 손색이없는 어플입니다."
jg Kim,1,2017년 5월 12일,3,먹통...괜히 깔았네 ㅠㅠ... 나중에 안 망하면 다시 해 볼까 지금은 아니다.
정은경,5,2017년 5월 12일,6,말도 잘 알아듣고 기능도 괜찮은 것 같아요. 특히 다른 AI기기들과 달리 목소리가 부담스럽지 않고 자연스러워서 좋네요.
박재홍,3,2017년 5월 12일,2,오류발생이 왜이렇게 빈번한가요? 쓰다보연 알수없는 오류발생으로 사용중지입니다
박영일,1,2017년 5월 12일,7,실행안됨. 이건 뭐 개인이 만드는 테스트 어플 hello world도 아니고..ㅡ.ㅡ
JungHo Park,1,2017년 5월 12일,11,설치하고 아이콘 누르면 먹통이네요 ㅜㅜ 고객센터에 전화해도 상담원 연결은 안돼구요 ㅜㅜ 어떻게 해결해야하는지 ..
H.F. Kais,1,2017년 5월 12일,2,설치하고 실행했는데 그냥 네이버 로고 하나만 나오고 몇 분째 하얀 화면만 나오네요? 실행이 안되는 건가요?
chunseok park,1,2017년 5월 13일,1,1. 음성인식  개판임  ok구글 기대했는데 장난하나....아무짝에 쓸모없음  2. 노래 하나 듣고 다음 노래 제목이랑 노래가 일치안함  3. 재생목록 볼 수 없음  4. 노래 고를려고하면 계속 셔플만 되고 정지안됨  5. 후기 좋게 쓴 사람은 네이버 직원이나 취업하고 싶어서 똥꼬 핥는 사람임? 네이버 똥꾸멍 헐겠다  6. 노래 기능 빼고는 모두다 ok구글이 더 편함. 그런데 심지어 노래기능도 개판임  7. 담당자한테 글보내려고 어플로 고객센터 들어가면 팅김 (코드만 잘짜도 이런일 없다...)  8. 처음에 신기해서 네이버뮤직 결제...전체 리뷰
hyemi Chung,5,2017년 5월 12일,2,좋아요! 음성인식도 잘되고 특히 음악 추천 짱이에요 플레이리스트 만들 필요없이 좋아하는 곡 쏙쏙 추천해줌
김현철,2,2017년 5월 12일,2,웹에서 검색결과를 보여주는 것 이외의 기능이 뭐가 있는지 안내가 없어 아쉽네요.
김남훈,5,2017년 5월 12일,7,살짝 사용해 봤는데 한국어 인식이 상당한 수준에 올라왔네요. 거의 다 제대로 인식합니다
이성욱,1,2017년 5월 12일,1,진짜 인공지능 맞나요? 뭐만 입력하면 그냥 검색만 해주네요. 이러면 그냥 직접 검색하지
전창수,1,2017년 5월 12일,4,아무리 베타라지만 사용성이 불편하고 말도 못알아듣고 진짜 쓰레기앱
jonghyup han,5,2017년 5월 13일,2,최고입니다. 헌데 위젯 같은거나 호출 제스처 같은게 있으면 정말 잘 사용 할 것 같습니다.
Solid Bae,5,2017년 5월 12일,2,노래 재생시 서서히 끝나면 좋겠어요 갑자기 중간에 뚝잘리니 기분별론데요 ㅎ
김은경,5,2017년 5월 12일,3,생각보다 진짜 인식 잘되요 몇개 물어본건 다 답해줌
Google 사용자,1,2017년 5월 12일,4,실행하면 앱이 먹통임. 어쩌란 거요?
김현동,4,2017년 5월 12일,3,홈버튼 길게 눌러서 바로 실행하거나 음성인식 할수있으면 좋겠습니다.
박puzznic,1,2017년 5월 12일,3,하얀화면에서 먹통입니다  실행불가
Nov Midi,4,2017년 5월 12일,2,검색앱이였구나....괜히 기대했네..ㅠㅜ
Gyeol Kim,5,2017년 5월 13일,1,앱에서 복잡하게 쓰는거 말로 편하게처리하니까 좋아요!!
chulho lee,5,2017년 5월 12일,2,굉장한데요  신기하기도 하구요 제법 쓸만해요
inji kim,1,2017년 5월 12일,1,캐구림 걍 접어라 ㅋㅋ
채연호,1,2017년 5월 12일,2,음성 인식률이 너무 떨어집니다 이 정도 수준으로 베타 테스트를 한다는게 믿기지 않습니다
Chanjoong Kim,5,2017년 5월 12일,4,드디어 저에게 친구가 생겼어요
오용철,5,2017년 5월 12일,2,노트4 에서 잘됩니다 음성인식도 잘하네요
최동진,3,2017년 5월 12일,2,갈길이 멀어보이네요.
Ace Kim,5,2017년 5월 12일,2,한국어 인공지능 비서중엔 정말 최고
Min Hyung Na,3,2017년 5월 12일,2,로그인이 안돼요ㅠ
유경미,5,2017년 5월 12일,7,ㅎ인공친구생겨 좋아요~^^
myeongsik shim,5,2017년 5월 12일,2,인공지능 선두 네이버 클로바 짱!!!
Kyu Jung Choi,5,2017년 5월 12일,3,오호 대박 대박 완전 좋아요.
Jina Hong,5,2017년 5월 12일,2,근처 맛집 정보 쏠쏠하네요
류국현,5,2017년 5월 12일,2,하루 정도 사용했는데 좋네
suman park,5,2017년 5월 12일,2,김결에게 좋다고 문자 보내줘
임정화,5,2017년 5월 12일,2,검색하기도 귀찮을 때 좋겠네요
남정봉,5,2017년 5월 12일,2,인공지능 좋네요~ 추천!!추천!!
SangYun Lee,1,2017년 5월 12일,1,먹통됨 머지
Google 사용자,1,2017년 5월 12일,1,왜!만들었니!.
윤주호,2,2017년 5월 12일,1,반응이 없음
Ashley P,5,2017년 5월 12일,2,잘써보겠습니다
Great kim,1,2017년 5월 12일,1,왜!이러니?. 잉.......
ohchanjong오찬종,5,2017년 5월 12일,4,훌륭
Google 사용자,1,2017년 9월 27일,1,1. 해외에서 위치인식못함 (구글비서는 함) 2. 검색은 네이버에서만 가능. (구글비서는 구글에서만 가능) 3. 네이버상품 추천광고 끄는 기능 없음. (구글은 끌 수 있음). 4. 구글은 한국어 포함한 다국어 가능. 당연히 네이버는 한국말만 함. (언제나 골목대장만 노리는 ...) 근데 한국어를 구글이 더 잘함.
Google 사용자,1,2018년 7월 27일,0,"선곡들이 너무 상업적임. 노래수준이 최악의 노래들로만 선정해서 들려줌. 그리고 단어도 잘 못 알아들음. 클로바도 시간 지나니 점점 
소리를 크게 질러야 대답함. ㅂㄷㅂㄷ.."
