name,ratings,date,helpful vote,comment
박종원,3,2017년 5월 12일,0,오늘 이상해요.와이파이 비번을 알맞게 쳤는데 연결이 안됐다고 나옵니다.
물하별,4,2017년 5월 11일,2,혹시 동화책도 읽어 주나요? 읽어 주면  좋겠어요
김예진,2,2017년 5월 21일,0,연결까지. 다했는데어플리케이션들어가니. 안들머가져요
하늘아래,1,2017년 5월 20일,0,스트리밍이 멜론뿐인게 너무 아쉬워요 다른곳들도 사용할수있으면 좋겠네요 인식도 잘안되고..
Luna m,2,2017년 5월 24일,0,3주 정도 사용후 의견 업데잇트 합니다. 가끔 티비보다가 혼자서 뭐라고 하거나 뭘 키거나 하는 건 그러려니 넘어가는데 블루투스쓸때마다 이거 문제가 심각하네요. 제 폰과 컴터 둘다 해봤는데 폰으로 하면 거의 100프로 블루투스 재생되다가 갑자기 누구와 연결이 끊어졌다고 나오고 연결다시 시키는것도 곤혹이네요. 오늘은 노트북으로 연결시켜서 음악들엇는데 중간에 몇번 소리가 안들려서 다시 껏다켯다를 여러번 반복했는데 나중엔 또 와이파이 연결이 끊어지고 다시 연결시킨다고 얼마나 애먹었는지;;; 연결시키면 또 끊어지고 데이터로 전환되고 아주 생...전체 리뷰
0 happy700,5,2017년 5월 25일,1,사용하기  편하고  좋은데  라디오  방송이 추가   되었으면  좋겠어요 CBS방송  언제쯤   추가 되나요??
이영한,3,2017년 5월 22일,0,누구앱 접속이 안되요 TID일시적 장애 에러코드 1130 이라고 계속 뜨는데 이게뭐죠?
사이다 캬,3,2017년 5월 3일,0,왜14세 미만은 안되나요? 나쁜앱도않인데왜 14세 미만은 않될까요? 이상한거있나요?????
김소연,1,2017년 5월 18일,0,와이파이연결도 제대로 안되고 답답하네요
Google 사용자,5,2017년 5월 6일,1,8개월째 사용중~  정말  심박한 물건입니다~^^♡♡
강준,4,2017년 4월 28일,1,음성인식 치곤괜찬네여
고충영,3,2017년 4월 28일,1,BTV켜지못합니다
김동민,2,2017년 5월 22일,0,음성인식이 잘 안 돼네요
김현영,5,2017년 5월 22일,0,좀더 다양한 기능이 있었으면...
장명운,3,2017년 5월 2일,0,내말을 넘 많이 쌩까네요
모던잘잘,4,2017년 5월 24일,0,집에아리가있으니까뮌가편리 해요!~~^^
권선화,4,2017년 5월 3일,0,조아요~신기해요
Google 사용자,5,2017년 5월 20일,0,이거정말조아요
최영이,1,2017년 5월 15일,0,안좋음
박주희,3,2017년 5월 19일,0,좋아용
종열류,5,2017년 4월 28일,1,좋아요
Google 사용자,5,2017년 5월 4일,0,정말 잘 안드셨네용~~~~~~^^♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡
현주희,1,2017년 4월 25일,3,제대로 만든거 맞나요? 두대나 쓰고있는데 갑자기 먹통된이유는 뭐냐구요 그렇다고 접속도안되고 누구앱이랑 연결도 안되고 기기삭제후 재연결하려니 하나도 안되고 장난해요? 아예 누구 초기화에 대한것도 안나오고 페어링 대기상태도 어떻게 해야하는지 설명서에도 없고 뭔 이런 쓰레기가 다있는지 모르겠네요
Jeong Up Park,2,2017년 4월 27일,2,지니처럼 통화기능이 없다니 말도안되 ㅡㅡ
Je L,1,2017년 4월 27일,0,아진짜. 사서 써보지도못하고 계속 먹통이잖아요!!! 이거환불안되나요. 한두푼도 아니고 진짜짜증나죽겠네.
김철준,3,2017년 4월 27일,0,잘쓰다가 디바이스연결 못함 와이파이는 문제없음. 앱과 기기문제인듯.
은은,2,2017년 4월 26일,2,왜 계속 스마트폰과의 연결이 안된다고 하죠?
이현규,5,2017년 4월 29일,0,잘 쓰고 있어요~
John Craft Junior,3,2017년 4월 25일,6,업데이트만 하면 와이파이 오류가 납니다. 앱은잘실행되는데요. 업데이트하면 와이파이를 잘 못잡습니다 그래서 안쓰기로 했어요.그리고 정말 짜증나요
Jang Jin,4,2017년 4월 22일,3,업데이트 이후로 네트워크 지연 문제 생겼어요; 얼른 수정해주세요. 어째 업데이트하면 할수록 버그가 많아지는 느낌...
허태범,1,2017년 4월 24일,0,아니 왜 업데이트하고 나니까 안되나요 멜론만 안되네요. 다른 건 다 잘되는데 멜론은 네트워크지연이라면서 안되고 어쩌다 되면 한 곡 나오면 멈추고 누구어플로 멜론 실행시켜도 재생이 안되고 이게 뭐지요. 업데이트에 문제 있는거 아닌가요 저만 그런게 아닌거 같은데 왜 갑자기 무슨 주파수 얘기가 나오고. 전엔 잘되던게.... 솔직히 이거 멜론 노래들으려고 쓰는건데 쓸모가 없어졌어요
Mun Hyun Jang,1,2017년 4월 22일,2,ㅡㅡnugu하루만에  안됩니다 nugu앱에서 갑자기 연결디바이스를  찾지못하며  nugu는 인터넷 연결을하라고하는데 제가it관련일을하고있습니다 이거 지금 nugu기기디바이스 오류인거같은데 처리좀하시죠
정주박,5,2017년 4월 21일,2,업데이트 이후 인터넷 연결할수 없다고하네요. Wifi led에 불도 안들어오고 초기 연결세팅 진행이 안되네요 디바이스가 목록에 안나옴. 저만 그런긋 ㅜ
민규S2희주,1,2017년 4월 25일,0,아니 1대1 문의 해달라고 댓 다셔서 리뷰 삭제하고 다시 올리는데요 루나s폰이라 내부문제 뭐시기라는 하단 알림 순식간에 지나가서 캡쳐도 안 되고요. 1대1 문의도 앱 자체가 들어가져야 올릴 것 아닙니까 ㅋㅋㅋ 처음 앱 열고 티로그인부터가 안 된다고요 ㅋㅋㅋㅋㅋ 그냥 티월드 어플에선 같은 아이디랑 비번으로 잘만 들어가지거든요?
권영철,1,2017년 4월 23일,1,t아이디 제대로 입력해도 로그인이 안됩니다. 로딩화면 나왔다가 아무 메시지도 없이 다시 로그인 화면으로 돌아오네요.
분노한야옹이,1,2017년 4월 25일,0,이 어플 만든 사람은 정말 천재인듯 싶네요 나같은 사람은 졸라 어려워서 설치가 불가능
Je Hyun Yim,2,2017년 4월 22일,0,아버지 폰이 노트5인데 앱 다운받고 실행하려해도 자꾸만 에러코드 1004 뜨면서 안되네요. 어떻게 해야 하나요?
Google 사용자,1,2017년 4월 23일,0,어풀깔고 계속 오류가 나고 짜증 제대로 나네요
타체돌하우스,3,2017년 4월 22일,0,nugu 멜론 음악 재생시에 순서대로재생말고 셔플재생기능 있으면좋겠어요.
몽블랑,1,2017년 4월 23일,0,로그인 왜안되나요
Google 사용자,5,2017년 4월 26일,0,너무나 다양한 기능이 Good입니다!
Won Insug,3,2017년 4월 23일,0,네트워크지연.....ㅠㅠ
SHJ STILL,5,2017년 4월 19일,2,멜론으로 원하는음악을 들을수 없다는 사람들이 잇던데 멜론에서 플레이리스트 만들어놓고 누구에서 플레이리스트 이름말하면 내가 담아놓은곡만재생되는데요 물론 좀 그렇긴하지만
Yang Reum,4,2017년 4월 19일,3,멜론 듣기에 원하는곡 담아 재생할수있음 좋겠는데ㅡ음악을 원하는대로 들을수없는게 마니아쉬워요ㅠ
정효주,4,2017년 4월 19일,3,저도 동의합니다 제 플레이리스트에 있는 노래 재생할수있으면 좋겠어요
단진숙,2,2017년 4월 7일,8,신기했는데 기능은 생각보다네요. 더많은 업그레이드가 되길 바랄게요.
hangsoo jo,3,2017년 4월 16일,0,다괜찮은데.......멜론 말고 제가 벅스를 쓰고있어서 벅스도 지원해주시면 안될까요? (벅스가 좀더 싸서)
김영신,1,2017년 4월 11일,0,방금까지도 폰과 연동되어 멜론 재생중 갑자기 누구와 연동을 다시 하라고 하네요.  한두번도 아니고 정말 짜증납니다. 업데이트후 점점 누구가 바보가 되는듯  합니다
김상문,1,2017년 4월 8일,1,TID일시적인 장애로 앱을 실행할수 없다는데 왜 그런거죠? 누구사놓코 이용을 못하네요
최광수,4,2017년 4월 12일,0,어플이 실행이 안되요 잠시후 다시 시도하라면서 error  code 1004 라고 계속 뜨네요
Hᄒ,1,2017년 4월 12일,0,오늘 기계받고 어플깔았는데 안되는건 먼가요
덕현윤,5,2017년 9월 7일,0,Tmap x NUGU 출시 기대하고 있습니다.
뽕마뽕미,4,2017년 4월 11일,0,벅스뮤직연동되면좋겠는데
BatMan The,3,2017년 4월 9일,1,멜론서비스는 반쪽이네요 정해진리스트 외에 듣기힘드네요.
김행범,3,2017년 4월 7일,2,반응속도가 넘 느림 갑자기 그럼
김유진,3,2017년 4월 9일,0,멜론노래소리가 일정한소리크기였음좋겠어요 옛날노래는소리가작고 최신곡은큰경향이있네요
김남일,1,2017년 4월 7일,0,사고 나서 앱실행하니 실행이 되지가 않네요 그냥 블루투스 스피커인가요
정현교,1,2017년 4월 16일,0,업데이트하자마자 먹통입니다
박장순,5,2017년 4월 7일,1,더많은 기능이 업그레이드 되기를 바랍니다~
sohee YOON,1,2017년 4월 17일,0,디바이스연결이 너무 자주 끊겨서 사용하기 어려울 지경
최민구,5,2017년 5월 20일,0,좋네요 음질도괜찬아요
이동주,5,2017년 4월 7일,0,대화상대로좋아졌어요
김유진,3,2017년 4월 10일,0,tid오류가 계속 뜨는데 ....어케해결하죠 ??
서성원,5,2017년 4월 20일,0,즐거운 IOT🍎🍎🍎
이정훈,4,2017년 4월 3일,1,잘때 음악 조용히 듣고 싶은데 말소리까지 조용해 져서 뭐라하는지 안들려요...혹시 목소리 볼륨따로 크게 하는 방법이 있나요? 그리고 밤새 음악이 나오는데....시간 설정해서 음악 꺼지는 기능도 있었음  좋겠어요
임재원,5,2017년 4월 2일,7,"와이파이를 연결하려 하는대 비번도 다 획인하고, 그런데 연결이 안되네요... 분명 저희가 직접산 가정용 공유기와 연결하려 하는데요 안됩니다..."
강헌구,3,2017년 4월 7일,0,새로운 기능은 언제쯤 추가되나요?? 업데이트 된지가 꽤오래된거같은데  기능추가가 없네요
Keon Y,5,2017년 4월 12일,0,"(99000원 구입자) 초기에는 기능도 부족하고 발음은 이해할 수 없는 발음이고 할 수 있는 말이 거의 없었는데 지금은 기능 엄청나지고 발음 부드러워지고 ""안녕""하면 여러가지 말이 나오고 농담도 많이 해줘요♡                                          (((그런데))) *아리가 자동차도 시동 걸어 줬으면하고... *제가 아침에 불을 켜면 SKT스마트홈을 통해 ""잘주무셨어요?"" 라고 말을 해줬으면도 하네요 ㅎㅎ  매번마다 제가 ""아리야"" 라고 말하니깐 불편해요       *말로 알람 설정해 주라 할때 시...전체 리뷰"
정성빈,1,2017년 4월 5일,0,화면오버레이감지됨뜨고 연결이안되는데 해결방안좀요
Philo Nam,1,2017년 4월 5일,0,갑자기 앱이 열리지도 않아요. 지우고 깔아도 마찬가지.
YEEZE 77,5,2017년 3월 31일,2,애플 시리처럼  문자전송기능 들이 추가되었으면 합니다.
박종현,3,2017년 4월 3일,1,TID일시적오류로 실행안된다고하는데요? 지웠다깔아도 똑같아요
Google 사용자,1,2017년 4월 5일,0,에러코드1004뜨고 실행조차안되네요 이기계장식용인가요?
박진우,3,2017년 4월 3일,0,날씨 기능에 미세먼지 농도도 알려주는 기능이 추가되면 좋겠네요
지팡이,5,2017년 4월 5일,0,제 멜론재생목록듣기는 못하나요
사랑워너원,5,2017년 5월 6일,0,넘넘 젛은거 같아용! 아빠가 사주셨는데  넘넘 젛아용~!
장정철,3,2017년 4월 2일,0,초기화는어떻게하는지요
Google 사용자,3,2017년 4월 1일,0,알람에 공휴일.요일 선택 기능 꼭 넣어주세요!
박용식,4,2017년 4월 5일,0,꽤 괜찮으내요.
이용석,3,2017년 5월 19일,0,추천까지는아직
참사람,4,2017년 3월 30일,3,알람을 멜론으로 설정해 놓았는데요... 라디오도 가능하게 해 주면 좋겠습니다... 라디오도 자동 켜짐 자동 꺼짐 기능도요..
유승완,5,2017년 3월 30일,0,누구 인공지능 이 저랑 자꾸 장난치네요 제가 오후 6시20분 알람 맞춰줘 하면 오후 6시10분 알람설정 됬다하고  제가 다시 6시20분 알람설정 하면 이미 설정됬다하고  이거 저 놀리거 맞져
김성원,4,2017년 3월 30일,0,오늘 업데이트후 내부시스템 오류라고 하면서 로그인이 안됩니다 그리고 집에서 누구와 핸드폰간 연결도 안되고 있습니다 확인바랍니다
음지원,3,2017년 3월 30일,0,누구 업데이트 했는데 로그인이 안돼요ㅜ 수정 부탁드려요
김정은,4,2017년 3월 30일,0,멜론을 사용하려면 부가서비스 스트리밍만 가능한건가요?
Misty Misty,1,2017년 3월 30일,1,내부시스템상 로그인이 안된다는데 오늘하루종일 이러네요
makeda w,1,2017년 3월 30일,0,그전에도 잘 안되었는데 오늘 업데이트 후에 로그인도 내부문제로 안된다네.에혀~
tongtong poodle,5,2017년 3월 30일,1,항상 잘쓰고있습니다
정나영,1,2017년 3월 22일,2,잘쓰고있었는데 자고일어나니 누구 연결 끈겨있고 월요일밤까지 잘되던게 화요일 아침부터  연결이 안되네요. 연결대기모드인데도 불구하고 연결가능하지읺다고 뜨구요. 심지어 와이파이도 이제껏 전혀 문제없이사용했는데 뜬금없이 연결할수없다네요. 와이파이 엄청잘만 되는데 누구에서만 안되네요 이러려고 돈주고 산거아닌데 말이죠
도석훈,1,2017년 3월 18일,4,아무것도 안했는데 갑자기 자기혼자 로그아웃 하더니 다른압에서 사용하신 t아이디로 로그인하겠냐고 뜨고 계속 누르는데 로그인이 안되네요. 지우고 다시 깔았는데도 로그인이 안되네요.
다유자,3,2017년 2월 18일,17,끝말잇기하자니까 아리가먼저한다며나트륨!이럽니다..또하자고하니 기쁨 이래요..내가먼저말하고싶은데..같이 못놀겠네요. 개선좀해줘요 목소리이쁜아리랑 대화하고싶어요
Jieun Lee,4,2017년 3월 25일,1,디자인도 예쁘고 음질도 좋아서 애용하고 있어용~ 좀 아쉬운 점은 멜론 재생할 때 '선택듣기'하면 기존 곡들은 지워지더라구요.. '현재 재생목록에서 추가'하는 기능이 함께 있다면 좋겠습니다~ 또한 가사 제공도 함께 해주면 좋겠어요. 사용자들의 의견이 반영된 주기적인 업데이트를 통해 더 많은 사랑받는 '누구'가 되길 바랍니다~ :)
김연희,4,2017년 3월 4일,2,음악재생을 멜론연동 기능으로 할때랑 블루투스 연결로 할때랑 볼륨차이가 너무 커요.. 블루투스로 할때는 소리가 너무 작아서 볼륨을 거의 최대치로 올려야 들을만하네요;
이가을,4,2017년 3월 18일,8,T아이디로 로그인했는데 다른 앱에서 사용하신 t아이디로 간편하게 로그인하겠습니까? 뜨고 이미 로그인된 아이디말고 다른 T아이디로 로그인하라고 뜹니다.. 아이디가 하나밖에 없는데 또 회원가입을하고 다시 연결하고 해야합니까?
*상큼톡톡*지존YouTube,1,2017년 3월 29일,0,안녕하세요.^~^ 그런데요 제가 핸드폰이  SKT 인데요. NUGU 스마트폰인데요. 왜  이거 어플 안돼나요.. 계속 오류가 문장이 뜨면서  안돼네요.  제발좀 되계  해결해주세요.
겅듀Lilka,5,2017년 3월 21일,3,역시 앱 짱이기는 합니다만...저가 블루투스를 연결해서 제 뮤직앱에 있는 노래를 듣고 싶은데 블투도 연결이 안되고...어떻게 해야되나요?
고석완,5,2017년 2월 1일,16,모든 서비스 잘 이용하고있습니다~ 그런데 BTV 서라운드는 왜 연동이 안되나요?ㅜㅜ 참 아쉽지만 기다릴게요~
이한규,1,2017년 2월 11일,2,치킨 배달 시켰더니 치킨집 사장이 전화해서 뭘로 시킨거냐며 묻고는 그게 뭐냐며 이런건 왜 해서 번거롭고 귀찮게 하냐고 말하는데 이 서비스 그냥 종료 하시면 안될까요? 쿠폰 한번 잘못 썼다가 기분 더러워서 체하겠어요. 먹는 것에 장난질칠까 봐 배달 오거든 한마디 하려고  친절히 밖에 까지 나와 기다리며 후기 적습니다.
김영은,2,2017년 2월 2일,15,루나s폰 사용자 입니다. 아무리해도 연결이 안되네요. 앱 업데이트를 해주시던지 펌업을 해주시던지 초기 연결문제 해결바랍니다.
anne,3,2017년 2월 16일,0,멜론에서 내가 듣고 싶은 곡들을 선택해서 새로 플레이 리스트를 만들어도 누구로는 무조건 최근에 들은 곡만 선택해서 들을수 있네요?최근에 들은 곡은 목록에서 삭제도 안되고 디바이스가 잘못알아듣고 엉뚱한 노래를 재생시켰는데 그곡이 최근에 들은곡에 추가가 돼서 듣기 싫어도 억지로 들어야해요.누구앱에서는 내가 최근에 들었던 곡에서만 노래를 선택해야 해서 듣고 싶은곡이 있으면 멜론에서 한번은 다 들어봐야 하는거잖아요.앱에서도 멜론 처럼 다양한 카테고리를 추가해주세요.
최종식,1,2017년 2월 19일,1,누구는 진짜 쓰레기같아요 대화는 전혀안되고 업데이트한다고 밤세 깜빡이고  음악은 멜론만되니  짜증나고 내가 산것을 졸 후회중이다 아마존에서 파는 비슷한것보다도 훨씬 성능 떨어지는 쓰레기 같아요  악플이아니고 4달쓰고 느낀점입니다
레블쥬,2,2017년 2월 9일,1,누구 샀는데 앱을 깔고 오류코드가 계속 떠서 연결조차 못 했습니다 폰도 업데이트했는데 왜이러죠 오늘 샀고 핸드폰도 오늘 샀는데
Google 사용자,1,2017년 3월 23일,0,어제 처음으로 다운받았는데 일시적인 장애라면서 앱이 실행이 안돼요 코드는 1004로 뜨는데 뭔가요? 무슨 일시적인 장애가 하루가 갑니까??
배민우,1,2017년 2월 10일,1,웨이크업이 너무잘되서 일상대화를 못하겠네요ㅡ.ㅡ 호출하지않았는데 혼자작동하네요
샤비갓,1,2017년 3월 4일,2,자꾸 실행 시에 일시적인 오류로 실행이 안된다고 뜨네요 오류코드는 1004입니다
오동철,5,2017년 2월 12일,2,웨이크업이 기침만해도 연결되서 이것좀 고쳐주세요ㅜ
유정호,2,2017년 2월 9일,0,T I D 오류코드 1004로 실행이 안됩니다 기종 노크5고 다른 폰으로 확인해보니깐 켜지는대 확인 부탁드립니다
bb bb,5,2017년 3월 12일,0,잘 쓰고 있습니다^^ 얼른 기능들이 더더욱 많아졌으면 좋겠네요ㅎㅎ 어짜피 폰이랑 연결이 되니 전화기능도 호환이 되면 어떨까 싶네요 레베카 엄마한테 전화해줘 이렇게 하면 스피커폰기능으로 연결된다던지 ㅎㅎ 기대해 보겠습니다!!
홍영준,1,2017년 2월 6일,3,Tid  일시적 장애라는데 이거무죠? 어플을 받았는데 이딴게 자꾸뜸
JinK Sung,1,2017년 2월 13일,0,지금v20쓰고있는데 시스템webview이 사용이되지않아요..... V20;m은 업글을 해도 사용중지가떠서 실행이 안되요. 이건 어찌하나요?
최정우,5,2017년 3월 8일,0,일단 별5개는 드리는데 어플이 왜 설치가 안되나요 TID에러라고 뜨면서 코드1004 화난다...
Google 사용자,3,2017년 2월 17일,0,누구를 써본결과 편하고 좋았습니다 스피커도 너무 좋구요 다만 너무 기계를  연결하는 것이 한정적 입니다 모두 최식식으로 바꿔야 할것 처럼요 연결 할수 있는 기계를 좀더 늘려 주셨으면 좋겠습니다 b tv는 향후 지원 될수 있는게 더 없나요?? 더늘려 주세요
황정훈,2,2017년 3월 26일,0,다른건 다 좋은데 왜 멜론에 노래검색해서 듣고싶은거만 골라서 재생목록에 넣는 기능은 없죠?  짜증나서 스피커로 날씨 물어볼 때 말고 쓸일이 없네요
노호우,2,2017년 2월 27일,0,누구+멜론과 주문 쿠폰을 받는걸로 했는데 안와서 멜론을 못씀 ㅡㅡ
승현,5,2017년 2월 25일,0,멜론 연결을 할려고하니 인터페이스 연동 중이라며 연결이 되지않습니다.
l다온,1,2017년 2월 22일,1,앱이 장애가 걸렸다고 아예 접속이 안되는데요
하늘문소리,1,2017년 3월 18일,0,지금 로그인에러네요 ㅡ ㅡ나만그런건 아닌거같은데
후니,1,2017년 2월 4일,0,연결부터 안됨 와이파이가 계속 연결이됬다안됬다하니까 할수가없음
Manwan Jin,1,2017년 3월 15일,0,일시적인  장애 뜨네요   에러  1004 어떻게해야  하나여?
파인&애플,1,2017년 2월 18일,0,이게 디바이스 연결을 못하면 무슨필요인가요? 인식도 안돼고... 팔아야하나요?
뭉뭉,4,2017년 2월 23일,0,음악은 무조건 멜론에서만 가능한가요..?ㅜㅜ 다른 타사앱사용중인데..ㅜ
Google 사용자,1,2017년 3월 21일,0,지혼자 로그아웃되더니 T로그인 비밀번호 틀렸다고 로그인도안되고 이거좀 고쳐주세요; 일주일째 이럽니다 하;;
하루들,2,2017년 2월 23일,0,앱을 다운 받았는데 뭔 장애가 있다그러면서 도당체 실행될 기미가 보이지 않네요 이거 어떻게 된거죠?
정승후,4,2017년 3월 18일,0,t아이디 로그인이 안되요. 무한루프걸린듯...... 수정부탁드려요
천지,4,2017년 2월 10일,1,다좋은데   멜론말고도  폰안에  있는음악  도 검색하면  틀어주면 좋겠네요 그리고 음식주문도  요기도나 배달통 연동되게하면 좋겠습니다 그리고 일부가수  검색안돼요   우주소녀 노래들려죠하면 엉뚱한거 틀어줌  여자친구와 블랙핑크도 노래틀어죠해도 그렇고요 그리고 가끔 자기맘대로   적절한답변을  찻지못했다고 혼자떠듬  가수노래도좀더 디텔하게 검색되게해주셔야할듯해요  1집도있고  2집도있고요그리고  오류도 심함  혼자  실행되는경우가  마노아요   적절한답변못찻았다   혼자 노래실행  ㅡㅡㅋ 펌웨어해서  고쳐주세요 그리고  도미노피자랑...전체 리뷰
Long Tiger,4,2017년 2월 5일,0,TID일시적인장애로 안된다는데..계속그래요 오류코드1004 입니다
랴하,1,2017년 3월 26일,0,TID 일시적인 장애로 앱을실행할 수 없습니다가 자꾸 뜨네요
비니,1,2017년 3월 22일,0,왜 14세 미만은 안되요?
강주완,1,2017년 2월 3일,0,실행오류떠서 앱이 실행안됨... 뭐어쩌라는거임??
정하늘,3,2017년 3월 17일,0,누구앱에서 멜론 노래검색기능이 없네요. 아리아에게 노래명 말해도 못알아듣고.
김민선,5,2017년 2월 12일,0,근데 Btv랑 어떻게 연결하나요??
이주현,1,2017년 2월 8일,0,회원가입하기정말어렵네요 한번하는데30분걸려요
장대현,5,2017년 3월 11일,0,에러코드1004? 왜안되는거죠? 앱실행이안되요~~~~~
서은호,5,2017년 3월 19일,0,신기하고도 신기하다
권영조,4,2017년 2월 20일,0,잘사용하고있는데 라디오시간 열심히듣고있는데 휴대폰시간하고 nugu 시간이안맞는데 어떻게해야하는지요??
Google 사용자,3,2017년 2월 13일,0,아 이게 안들어가져
카페힐링,4,2017년 3월 18일,0,로그인 오류나는거 삭제하고 재설치해야 되네요.
ᄒᄌ,3,2017년 2월 14일,0,멜론연동서비스는 잘안되고 앱자체 오류도많아요
유경현,2,2017년 2월 28일,0,멜론밖에 못트는것도 아쉽고 그마저도 멜론 검색 못하는것도 참 그렇네요
Eamon An,2,2017년 3월 18일,0,지금 서버 뻗은거 같은데요.
유하나,2,2017년 2월 22일,0,계속 오류가 떠서 설치를 할 수가 없어요
Jayoung Jung,5,2017년 3월 5일,4,좋아요!
송옐뜌,1,2017년 2월 9일,0,개인의 이메일패스워드를 요구함
Lionel Jeon,1,2017년 2월 22일,0,별로네요~
Google 사용자,4,2017년 3월 19일,0,아직은  미사용 압니다
Google 사용자,5,2017년 3월 29일,0,정말재미있음!
이성훈,5,2017년 3월 26일,0,너무 좋음
Google 사용자,3,2017년 2월 22일,0,끝말있기 시직하고 내 차랬데 어떻게해요????????? 답변즘 빨리
또또대왕,5,2017년 3월 15일,0,좋아요
김현성,5,2017년 3월 30일,0,좋아요
또다시,4,2017년 1월 25일,2,"누구 홈페이지에 나와 있는 안내 내용이 수정이 필요해 보입니다. 무선연결에 Wi-Fi에 802.11b/g/n 2.4GHz, 5GHz지원으로 표기 되어 있건데요. 잘못 표기 된듯 합니다. 5GHz가 지원 되려면 802.11a가 표기되어야 하는걸로 알고 있어요. 재 확인이 필요해 보입니다."
서연,3,2017년 1월 23일,4,이게 가면갈수록 실망이에요  로그인도했는데 와이파이연결도했고 블루투스연결도했는데  아리아라고 부르면 대답을안해요 제가 휴대폰이고장나서  중간에 바꾸긴했는데 그게문제인가요?
남바비,3,2017년 1월 31일,0,"어플안에서 멜론노래 수동검색이 왜 안되나요? TOP100, 최신음악, 최근들은, 많이들은 음악만 들을수 있나요? 한가수의 앨범만 쭉 듣고싶을땐 어떡하죠?"
yo lee,3,2017년 1월 19일,3,가면 갈수록 오작동ㅜㅜ 틀어놓고 대화를 못할 정도에요. 무슨 말만하면 지 부르는지 알고 깜빡거리고 못알아들었다고 난리..
탱시,3,2017년 1월 23일,1,Webview 인가 업데이트 했는데도 1004 오류 떠요 ㅠㅠㅠ 왜이러죠 // 크롬 업데이트 하니까 없어졌어요! 잘 되는것 같네요.
차윤성,2,2017년 1월 18일,7,변화가 별로 없습니다 나중을 생각하고 샀는데 별로 사용하지 않고있습니다
소라임,1,2017년 1월 29일,0,메일이안오네요ㅡ 엘지유플이라서그런지 인까부터 계속하고있는데 짜증나네요
정지훈도인,3,2017년 1월 22일,0,디바이스연결이 안되요.어떻게연결하는지알려주세요.이거기계사야되요?안사서 연결안되는건가
달유문,2,2017년 1월 23일,0,업데이트하고나서 앱으로 하는 명령을 잘못알아들어요 그전까진 잘됐었는데 계속 이러네요
Jay JEONG,3,2017년 1월 19일,0,리뷰를 보니 대부분 1004 에러가 일시적으로 뜬다고 하네요. 저 또한 그랬는데 답글엔 그냥 54최신버전으로 업글 확인 후 그래도 안되면 전화를 하라는 대처는 정말 어이가 없네요. 그러한 문제가 반복된다는 점은 어느정도 인지가 되어있어서 해결하는 메뉴얼이 있을텐데도 90년대 2000년대 초반도 아니고 전화를 하라니요...  저 또한 일시적이라길래 이 틀이나 기다렸건만 접속이 되지않았고 결국 혼자 해결했네요(모든사람이 9시~18시까지 항상 전화가 가능 한게 아니니까요)  같은 문제를 겪으신분들은 54최신버전으로도 접속이 안되시면 An...전체 리뷰
문태현,2,2017년 1월 24일,0,웹실행하면 에러코드1004뜨는데 왜그런건가요??
임성운,1,2017년 1월 18일,1,계속 TID장애가 있다고합니다
이쫑,5,2017년 1월 20일,0,지금 접속 안되는것같은데 얩이 ...
김지웅,3,2017년 2월 2일,0,오늘의 운세기능도 포함되면 좋은 것 같아요ㅎ
박필기,1,2017년 12월 7일,0,다운로드가 안되네요 머하자는거죠?
함태민,5,2017년 1월 23일,0,말도 점점 잘듣는느낌
현수민,1,2017년 1월 24일,0,아예 들어가지지가 않아요..
InSeok Seo,5,2017년 1월 12일,0,모두  좋아요. 감기걸린 목소리도  인식잘하네요.근데 갖고있는  블루투스  송신기가 인증번호를  누를  수  없는  버튼하나짜리  slash-t 인데 이것과  블루투스 연결 할   수  없어서  안타깝습니다.
휴이엠헤어,1,2017년 1월 14일,0,기능이 너무 없어요.. 추가기능이 있으면 좋겠어요 ..지식인이나 책잃어주는 기능등.. 하여튼 업데이트가 너무없어요... 그리고 누구때문에 올래티비에서 비티비로변경했는데..  비티비는 오래티비에비해 터무늬없이 비싸고ㅠ 다시 올래티비로 갈아탐..
숙천동고라니,3,2017년 1월 11일,8,"기계가 대답하면서 반응하는 메리트는 어떤고객의 시선을 끌기는 좋으나,연결끊김이 자주발생하고 발음을 아주정확하게 해야 정확한 반응과 원하는 메뉴를 선택할수있다는게 단점 결론,괜히산거같음ㅠㅠ"
Google 사용자,1,2017년 1월 16일,0,리뷰보니까여러사람피곤하게하는데..다시깔아도안되고최신버전해도안되고..아..시간아깝게..해결방법이전화하라는데ㅡㅡ일욜이라휴일이고..에러시메뉴얼좀제대로해놨으면좋겠네
Sin Kang,1,2017년 1월 14일,1,오류코드 1004 일시적인 tdi 문제로 잠시후 접속하라고만 4일째네요 오류좀 처리해주세요
Sun Bok Kim,4,2017년 1월 12일,2,노래검색 휴대폰으로도되게하면좋을꺼같네요 좋아요 리스트에서 뺄수있게 리스트도 따로 볼수있게해놓으면좋을텐데.....
Google 사용자,4,2017년 1월 13일,0,누구 앱 멜론에서 음악검색 & 볼륨이 현재 제일 작은것보다 좀 더 작게도 설정됐으면 좋겠어요.
박강현,4,2017년 1월 15일,0,잘 쓰고 있는데.. 새로 나온 팝송들은 음성 인식을 잘 못하네요. 이럴 땐 멜론에서 노래 검색 기능이 있었으면 좋겠어요.
